0.010101010101010102	0.01965829659296725
0.1111111111111111	0.2738751479701431
0.02040816326530612	0.04072195903756537
0.010101010101010102	0.01965829659296725
0.002004008016032064	0.003823748928032611
0.001001001001001001	0.0019052658764509012
0.00020004000800160032	0.0003800001482736626
0.00010001000100010001	0.00018993446309112372
2.000040000800016e-05	3.79778744328263e-05
1.000010000100001e-05	1.8992765548286883e-05
2.000004000008e-06	3.8641401469696746e-06
1.000001000001e-06	1.589157594406032e-06
